date_id,precipitation,temp_max,temp_min,wind,humidity,pressure,solar_radiation,visibility,weather_id,cloudiness_id,estacion_id
66,52.33356913170815,35.10324274417567,-2.9901593492168717,2.1521913091464,58.8080499374782,984.8148825976792,374.06757453259803,12.071368194873697,2,1,4
67,,,,,76.9091986676356,1033.5352780281341,1113.4498950754275,19.253014609278484,3,2,1
68,12.14092649006154,12.35994073158187,-5.9130322127964465,4.140981043725432,93.40816708520936,1034.3873026083018,712.6418979518076,10.8559038276208,2,1,3
69,33.18673953963482,17.459503250856365,6.084607775328573,0.5597751685980719,94.51165233612932,1048.6000521615897,608.398243896166,14.608874550020857,2,1,4
70,55.752542896048766,11.452090609805998,9.802427194329688,3.732386758268025,36.19748516740357,1042.9475307977668,155.50471724944686,5.529256362758903,2,1,4
71,47.00663492441848,3.3480133214253622,2.4830741619040095,6.360179705731053,95.70810978788853,1030.6983541634158,903.1246574318882,11.584571017553953,1,2,2
72,43.7357230694287,1.2064069661223242,-3.450394592839259,7.441686246625305,95.09405091943252,1047.2914336496367,1069.5459915625254,5.703570650824352,1,2,1
73,45.11709748984892,3.102815762865314,-0.472341587234014,4.669214871765659,55.56337080582105,992.3378981495381,713.8310242549322,9.104093959488466,2,1,1
74,12.733137326296982,24.40845151121686,10.938180156938051,8.688812545997378,57.34393860038448,1034.0919586345067,478.17481289950933,19.839718791168952,1,1,2
75,1.1993096776996257,17.043639574472003,7.636171088944696,7.186174239553555,36.54573637890513,1026.360509789348,305.0641547584926,18.249968493152632,3,1,3
76,49.495030259503004,3.649480595249145,-0.37745982784158416,3.440558118338402,36.62342955050638,1039.0061783578292,819.7814055478226,0.8544644714326166,2,2,1
77,51.8994550091906,13.530539914624422,8.184093259638935,0.871498322199808,46.21409150779703,1017.572772796496,227.14114578825325,3.3987853050828765,2,1,1
78,23.271157037552562,3.2353496379058533,1.561793334102648,1.4507014559667022,59.04290529340739,1033.8770893454603,943.0550557244011,2.221485247579633,2,2,3
79,10.728740891469045,31.42887255212851,3.988194140820644,7.734490967502924,32.429705554965786,980.3766541090529,832.194238884697,11.218339022469344,1,2,3
80,25.723562935381974,25.21433692715609,-1.9770471435034969,1.8270830030350234,48.06280855249834,1005.1906851559212,819.2932227557225,18.733072074668925,2,2,3
81,32.57470520809321,25.38477260025938,4.70039494918564,8.708509552300988,52.678806096591956,1015.8671124277982,299.85328943805854,11.056412945950548,1,1,2
82,9.957289577910643,22.074858471639526,12.06112227671686,3.109916543860632,96.21643143401387,1010.5852227663612,146.60911368310175,12.837848902338393,3,1,2
83,1.4107166449998807,32.450137742607794,-4.94159463764402,8.428269784713338,71.8844953277511,1007.5796968538945,1117.564542095592,14.095880822408542,3,2,3
84,,,,,55.87656717680095,1024.1141651715657,624.7512958292144,19.421839860252355,3,1,2
85,1.0528683532345755,10.43137928422069,7.0759093778973785,4.529386215051799,41.211546368239866,1002.8450259942086,823.3376750238455,6.568646972811263,3,2,4
86,,,,,88.96101581313764,982.6332043147759,64.46068933582465,19.09521414363384,3,3,3
87,0.63799202559552,1.0874744595003216,-3.1500406007753075,3.9941531392281515,72.68421836459655,998.1330884662381,151.51743828582264,18.49702548219923,3,1,3
88,18.60486086364049,33.472437758914516,14.63916486499747,2.0928398290960586,98.50513780434864,1019.1570905713974,785.4334057915513,12.72343094095305,2,1,2
89,9.043893403984566,14.785884266203405,-2.5679739575954335,6.241461395250035,33.187047823555105,1006.5634591134351,221.0152683461705,1.3380485604226133,3,1,4
90,25.60977854299507,1.5042432522882385,-2.4436105454281227,2.8349760514945452,88.30632132523596,1024.3692811150265,42.68511744009578,18.150702991438123,2,1,2
91,,,,,87.84422865124935,1020.64537388398,840.6311158725196,13.354545705672363,3,2,3
92,29.20162768500696,29.518798753365147,-2.6973685979183353,9.3520235151828,63.18639967834686,985.6278642934141,554.3794446051018,7.337541535749743,1,1,2
93,46.97561721992891,27.48016241543447,8.712962609351441,1.5081666827063218,36.2495451002475,1026.3909112435986,427.01107370409386,8.952538580895691,2,1,4
94,32.42268053949604,35.258502357125494,10.600102814724641,5.40394377566235,36.02920415628861,1040.4398743235413,24.93166301694334,6.429264681556679,1,1,2
95,9.576830837952524,33.14923271615463,-5.192360275724315,8.179272125783704,50.26934915929496,1049.996959168637,540.8294542656861,6.095633847736723,3,1,1
96,,,,,69.33215030731691,992.3170813273505,194.54144992951527,13.326910648830976,3,1,3
97,3.8554820990929506,9.246331472952434,8.601432712031565,1.681478466691202,50.983270605734404,1018.571222060803,726.0419438894503,8.616659053688743,3,1,2
98,39.888969662002616,13.26545240352314,-5.234090420229717,3.4161846445276987,79.39366710570832,1007.8800363714424,106.02049610779689,1.6289004782175076,2,1,2
99,31.445439312013278,22.653557542851573,0.19018923816005273,7.723449616061831,45.71432631816473,1041.706214608659,314.02246959131924,6.148180929052929,1,1,4
100,36.41053440239274,17.650760607036972,8.921030242272165,2.205580465944068,85.71585418534761,1007.1753030202383,669.2115919318827,2.3848950837835337,2,1,1
101,35.74658253129984,10.862751836268512,6.031942949155605,1.4945455966663395,86.19157979548447,1041.5792558336195,345.43184999405423,13.174897702428503,2,1,1
102,52.50017722830026,27.773533043731184,-3.788799788380695,2.746806378323006,39.79517518556465,1026.9145136060838,1175.9530008161746,15.496819046681228,2,2,1
103,33.846102129576785,2.086218613472281,2.0107140624547997,2.7820782185326167,53.210680340503515,981.3740204079697,1182.4299019984337,13.199377471039798,2,2,4
104,1.5969665921076768,25.614572783561886,9.12592218614706,7.26538429508116,79.58745139396237,996.8350285242839,689.4045184381002,6.575320132157358,3,1,1
105,9.812760203195273,4.490162117277585,0.18868235863553817,5.956696882263098,37.49496549218414,1021.7995457008784,311.1536787760726,3.382204281707213,3,1,2
106,,,,,41.26107614268079,984.1813778554887,397.3503131367864,14.105736812646123,3,1,2
107,8.431745150008402,33.4872218055194,-0.40097090474743347,2.9500976079145422,90.28348908520279,990.9176432060287,749.1631104451641,18.54563203627048,3,1,3
108,48.684743268972326,15.65726888637946,8.899726239491525,7.378481929525267,71.26009265467889,1021.9069232121036,643.1164908080473,0.35125666240579445,1,1,3
109,3.8787259723054794,20.679761983440404,9.758419890414133,4.92776192329927,89.74094151141078,998.3371440478355,744.9947530939982,5.650073579726051,3,1,1
110,25.086869581428658,19.716894557288146,11.367650372762464,2.2843693613700515,45.166164927080416,1028.288223653008,92.88136354223595,11.33839938872816,2,1,3
111,,,,,59.62406318417902,1005.490342892807,269.5407015224785,10.784147940800333,3,1,3
112,40.99748638837917,17.546080319449946,1.1974523657024854,5.82016665863658,39.24526357636999,981.6020085679005,335.91756358205413,15.749672478345163,1,1,1
113,46.87391687290985,9.433983960237578,4.199296057799854,0.7533623709124069,79.29394587709285,1026.2929617529346,286.29504558707225,13.923670629888012,2,1,1
114,45.22288440835498,27.52939208485109,2.8539489563094786,6.068923990463088,31.261787027721255,1009.4163716179517,346.9129994190675,14.605242532368848,1,1,4
115,,,,,81.44068064288217,1028.9610117128775,1066.9380129760987,11.00393204831391,3,2,3
116,15.3528250421937,12.055392749064595,0.2524981546874976,4.2745594918409,38.496188177604175,1029.8143242492947,617.8838853498045,14.010756598114213,2,1,2
117,50.8479124213698,28.587884663433737,13.181799567959855,4.74460376761821,38.082057944437594,1018.589731978537,717.429192026533,2.09685092787822,2,1,2
118,,,,,93.99893886284099,1012.0540646681567,297.92792608441715,17.716253745044664,3,1,1
119,,,,,93.94625909283674,1026.8348114773194,627.2937066764816,13.902403192999103,3,1,1
120,3.6027795584689235,15.029166589160381,-5.1424205583806835,4.363195907074524,92.73982415162169,996.3553438735023,1161.4886056364405,18.750814718665875,3,2,4
121,,,,,84.21284761572792,1039.3439236360718,1069.5166888192475,17.79967809939444,3,2,2
122,35.455901574097844,19.92416890612446,1.107913199691458,9.433240157047349,80.58384395077493,997.4205879322243,503.58567801868253,19.884229952477124,1,1,1
123,6.005049814611012,18.382455635066307,6.480614440535128,4.905845914753631,72.89243006172691,994.4246211594999,551.4621353526152,12.45869286401745,3,1,2
124,17.348079898432733,20.731016742601053,1.9204310917899363,5.8536322164368935,88.58501208907798,1046.2282521678962,350.0517964316192,7.35218433261249,1,1,3
125,35.057188632536146,17.267672965820395,13.429490514764224,1.5025463562587973,53.009151349311765,996.7865551732327,587.6857379359778,18.77452494493802,2,1,2
126,,,,,86.49658086181844,1022.421839016646,995.8986077996135,16.466356215187453,3,2,2
127,10.285440932205715,22.237753061803822,-2.0780852233785954,2.7200903253018396,49.917351666265134,994.5742423301472,387.1654422292679,10.117382430620063,2,1,3
128,19.64139824483286,6.065038656571822,4.754722442793607,0.5518178965604577,96.40412899578172,984.8082595388893,303.8932022567637,0.4051503982750204,2,3,4
129,18.223860184241033,30.961110430477568,12.4204658096539,6.220023756709308,60.62089894810096,989.0828049656295,1061.0230712988882,1.1487393310429783,1,2,4
130,28.150317324047325,26.57981966825394,13.263231870971468,7.9935964727017685,54.960734807505176,999.8484475022791,382.5029191822651,2.7877614334825807,1,1,2
131,4.888903335064205,27.10889358220061,-3.7718326222842298,8.02071808872032,52.73694753923408,1036.8471498654062,775.7319450852417,13.166383669837465,3,1,1
132,37.60441641734995,22.1758742175895,-2.6464124909314277,3.1693939565386824,33.33641004801163,1041.9853355064695,458.22880577203557,14.676315531401045,2,1,1
133,51.42519272478466,6.947973970551397,-6.471596961688252,4.856753442020241,52.5546454454707,1042.6882842605855,712.4413355875747,13.196459022954626,2,1,3
134,42.62090448818431,10.657234830793398,8.44005425822911,5.586129887285166,71.16418124902579,1022.6801180290607,1021.335809335002,5.021916783858062,1,2,2
135,,,,,72.4728893077945,989.0026598635923,485.7545185303324,11.463073633909811,3,3,3
136,,,,,64.48022106652698,1041.6881347606807,340.0222847691796,17.25598695269092,3,1,3
137,5.7407172552659125,0.859452513486608,-2.6063531719813846,9.13558005277411,50.547216839166424,1030.8550055604096,907.5730441833879,14.62026675812927,3,2,2
138,55.13235290118546,1.952641219587234,0.6777173337729865,2.895475153526352,34.04423625019034,1049.7106883169768,485.57181620019236,8.039753092067453,2,1,4
139,18.401563569293327,13.170144921140096,3.7497578328716124,8.288047108632387,81.73926335461537,990.7958930238237,600.5781791854914,12.500024269898649,1,1,1
140,18.54712767231476,31.71087026607738,4.92059631259165,1.9513375522742265,71.74446792899275,1040.3756903529907,208.52666687965257,14.253614465685597,2,1,1
141,49.714362672967816,10.913901417420812,7.655791109386737,7.144590096636838,37.543050617003395,998.2534056014492,1193.8333514332573,14.702907049418247,1,2,2
142,39.61650986499412,-0.8494138469636286,-6.562067339612828,0.8725820565004441,95.8422190512809,1030.0423789335257,239.7333905592357,5.434895246338254,2,1,2
143,8.497390755659918,19.460140477397793,-3.0866393766334648,2.796897648308945,78.73042011886028,1037.6037013165628,555.905884222391,14.69654576037016,3,1,4
144,32.24279839416189,11.137688302145904,7.3637579071722,7.702146305877778,72.10269741653124,990.8948582178886,856.1690528868697,17.641653431598236,1,2,1
145,20.275081094247543,29.087693311271902,5.541827596644577,7.04976784569879,66.73812948328526,1006.8895678300041,468.19972601191273,9.380285977169613,1,1,1
146,,,,,91.788685517275,1010.7102357674546,354.5817003140919,15.38623136802059,3,1,2
147,19.286745039437264,4.528471938427952,-0.3377471992004626,7.542561523197538,57.480714971079564,1026.7648243993144,562.745354397229,16.52215696718444,1,1,4
148,24.416701029922574,2.623791137739643,2.3242540350562013,7.7415912324686,57.8854528815543,987.2865785101244,978.1496582959795,4.193060086370233,1,2,3
149,43.30160284573172,22.601273342665746,-3.4966870840176902,7.349305503768886,72.15126477480956,1015.2263971320888,822.41747900018,12.957639951277606,1,2,1
150,26.672712186427542,14.481810272815613,5.005083024474198,6.487970347895096,49.39100722934843,1037.98414963887,282.0433089396232,12.619900780159192,1,1,4
151,24.454812710262537,30.499312905974513,-3.463345717183944,4.887787377094306,50.0211009088151,1038.8984550233083,954.7545823208793,5.864349846896147,2,2,4
152,1.123069782444763,24.30131989820427,3.0222315688127495,7.4832702875305515,47.08046969767152,1046.7463522718135,796.3203999208711,17.73023677188934,3,1,4
153,25.44879737812977,7.624624206372536,0.7540084206467697,6.83854152209571,33.50532279823447,1022.5316614034571,1036.1545067633647,16.32316300646915,1,2,2
154,11.154257068706498,25.515502234191953,-6.430528876836084,1.049281812112676,36.49003902864344,1031.8593509591738,911.6695520929841,13.090031944527894,2,2,3
155,22.627044845739047,13.963799840575081,1.0767863060219085,4.096036753660448,42.61238878712257,1018.777018727582,567.1659152776846,17.881347912665316,2,1,2
156,15.86343047638026,4.0298009891101145,2.0979980187956895,9.142753596579443,72.44700801105269,1047.049136632403,1091.1052469876327,18.195513990153056,1,2,2
157,36.40521597216136,33.02112758440746,16.28825296538062,8.063858675387502,77.24271200258423,982.6770033360006,16.338967468673893,16.784201263422723,1,3,3
158,13.427882463267057,-0.6688208727519781,-2.381957089075819,3.1211193029709405,38.34071476850821,1041.7855136078915,745.6440326765279,0.561758072823606,2,1,4
159,38.02072055991858,6.246769942057037,2.7480858710010816,7.761866836372883,70.50371349429835,1018.4917296539578,637.1313799634203,13.499696597577909,1,1,3
160,,,,,62.35434309790661,1035.698119428014,430.03843681178336,17.499509543382242,3,1,3
161,,,,,38.012813001309304,992.0250214374905,494.0607899361147,17.547263056120666,3,1,4
162,2.6387595102381343,4.438561158636626,1.0825611748295443,1.7958248740469132,72.19582386440456,1034.7608120923078,292.6240773936249,19.953788367502042,3,1,2
163,,,,,67.29375656619393,1027.6256286782038,533.1685432200925,6.992770194547635,3,1,4
164,33.33147580474862,9.488267952093137,-2.7605113800522316,4.336206488363619,36.012686309988595,991.6795336505631,796.30401462105,7.701722790983623,2,1,3
165,,,,,39.402696876421146,1033.031855328389,614.9406016133973,10.628889790339045,3,1,2
166,8.512953866648958,3.8856210404094242,0.7324982156849895,4.100423482310059,37.78332173348778,1007.2604730425601,912.8822870569151,18.00134250663894,3,2,2
167,,,,,84.9258737595018,1001.0831331551836,1129.6168704236647,8.790847185383457,3,2,3
168,28.048416894524703,4.11895411815131,-0.061773192178298686,5.96556464912721,55.7086079384796,989.9335122472736,877.7533690468044,1.8891233969467391,1,2,1
169,32.44889604595215,13.327998448824452,9.497555991968538,4.5539138326659465,84.97510328974242,1018.6375955749544,318.7291554463286,14.829100684442142,2,1,1
170,,,,,86.66471585411591,1031.9123361117167,983.2845950023464,12.047790736767185,3,2,1
171,26.2539804143333,10.544330616944606,4.391101833183967,1.4607739932764576,74.30607305708517,984.6139181929578,891.9246834664882,10.74061007896649,2,2,2
172,10.188801117453616,-0.6133862803183815,-4.5661790775894815,9.207642142418319,55.22995078377,1012.2483609233477,315.7254161168802,7.042478188087284,1,1,4
173,5.1427841596609865,7.874448161392037,0.7703351318469034,7.979838358533281,44.721349197192545,1041.0808693566005,123.88279284566389,16.230051345223437,3,1,2
174,31.41718382147461,26.46943382440172,-0.9139892060877992,3.28404590728845,68.6884092237216,991.8550289451294,814.4952349354119,3.733010326224202,2,2,3
175,38.348941568660315,13.105188824145154,-7.000094165228975,2.79085538160514,41.39345127436765,1027.8648035068645,970.6922445951309,11.579561889638699,2,2,2
176,43.63578626026829,19.29973373295022,-3.9878872511059726,2.87456451650382,95.0481524824918,994.3195657803254,95.1865950171058,0.4809497609610869,2,1,4
177,24.008973582882476,6.409540985472944,-2.9806788526058448,2.5532848643180475,84.2927378683594,1020.1373113952569,1082.923621042659,3.3648657208195254,2,2,4
178,40.407030750518565,7.973387389588035,-0.4030918612671899,0.742308211530187,74.92506210051076,1027.1084701990642,44.87706146612602,4.814534386951246,2,1,2
179,7.569555215305138,28.957581591004942,3.891756827167745,8.136151357898319,63.5562818991247,1010.6250468631042,774.2754078112772,16.703814306390168,3,1,1
180,,,,,52.39287860010069,1025.8779882710028,328.3196006664297,5.627358456260277,3,1,4
181,10.518403900651215,11.17682466855441,3.475837952984131,8.180029661340996,94.50171246744522,992.005437287845,124.39231809731525,0.13974790627979017,1,1,3
182,6.0906834625032955,12.226425318157997,-1.469177526608477,7.190118272949743,94.55024260828152,1006.1546894006615,206.574513538142,0.8505542744948102,4,1,1
183,43.12306619356981,10.276281257394992,7.196202648563164,7.943284925643941,95.92860367112824,1049.0063274304298,388.89432571043574,8.908301444154743,1,1,1
184,44.33711057628604,29.966062279055542,-6.316798010330725,2.9024525859988355,99.52238502318379,1042.527255394193,582.807171037483,15.18340374648062,2,1,4
185,52.94300937547649,16.212104978074514,1.8985550713174675,2.153586308163678,39.035297766194184,1008.5105184712555,1125.8831583410824,7.378974367568841,2,2,1
186,27.836595385166564,35.09622876244028,2.2233284166507588,1.5188718742291543,43.17769991619767,1019.5615332253517,855.4199345676024,12.365190642055722,2,2,2
187,5.644829915696245,27.24970400137986,6.697102904305751,2.0949866099901557,81.70340805675471,1008.0493913889092,368.60409635404386,1.70902645527228,4,1,1
188,53.14020103874177,0.4405139565524907,-1.7439229275651407,0.5831758979069693,32.41055314611704,1010.8206713890534,496.042627616419,6.341241080203894,2,1,3
189,50.02230977722242,32.07422583697621,16.462527965811276,7.354179224666426,48.890614573427996,989.6037625187581,438.2398375859612,15.194574398749598,1,1,4
190,28.269756575640454,-0.3468278128175468,-4.765744352847261,2.014071308526392,82.16527489294342,985.0016253720979,834.1378752319775,1.0388659604703543,2,2,4
191,28.583870936405095,12.369328546654696,11.918460308185157,5.921521480323691,71.07247437618227,996.842267939554,112.00564569062412,18.47589015273891,1,1,4
192,11.983151975495089,27.27124159028554,6.365802381555362,2.451625086906046,40.884530835804924,1021.8130363613938,593.2386610089158,5.643016340933764,2,1,3
193,34.18185607457166,30.61237387422245,12.802084056729742,3.2361304939391626,66.66057423987228,1023.3659090824814,547.8850912790836,11.898071054432961,2,1,3
194,13.03163279182606,21.339070763641114,16.530799867329158,4.991123731756775,95.40184616235824,987.2836134903722,172.1590288762508,4.68649660067578,2,3,2
195,5.1567130668437935,18.57839836789315,8.422737283712085,8.39736042437704,87.85025588816765,989.3299763317629,401.71291828040034,16.62806470305949,3,3,4
196,5.409072682539181,14.099950237833554,0.29108460491728394,8.657491820162983,55.47333677764105,1002.5908032249982,138.57878465319274,4.676651857846763,3,1,3
197,41.08454204727972,35.134062535409235,-4.18506190452457,0.8607964123818064,46.89619577824847,1005.3743530086072,104.84615820746974,16.549589292992195,2,1,4
198,32.45084138860004,34.14578265222036,5.062610216446798,9.06170886695436,32.99532638697375,983.1543243350371,141.724590310697,17.873420652028454,1,1,3
199,9.638370506941426,14.147500356091957,2.109098579285428,5.165662765133179,84.88994628158804,996.6613534728201,568.7743789693966,0.2411916057929253,4,1,1
200,55.60437320806824,2.2385224787304616,-5.945061254857055,6.9436101234233725,40.138904601297625,1019.0167950966443,506.6370923322533,9.367074144308878,1,1,1
201,53.44905253812585,24.93027214910896,5.590501669138217,1.2365737728511519,64.58858864332966,1031.7265542616378,572.1855154395257,14.403256920428868,2,1,2
