date,date_id
1957-12-14,6476
1957-12-15,12011
1957-12-16,4636
1957-12-17,8125
1957-12-18,23942
1957-12-19,21241
1957-12-20,4994
1957-12-21,8748
1957-12-22,8928
1957-12-23,912
1957-12-24,16272
1957-12-25,7324
1957-12-26,16032
1957-12-27,10904
1957-12-28,3824
1957-12-29,613
1957-12-30,5284
1957-12-31,4098
1958-01-01,22618
1958-01-02,14627
1958-01-03,11580
1958-01-04,24162
1958-01-05,23176
1958-01-06,20659
1958-01-07,15198
1958-01-08,3039
1958-01-09,7567
1958-01-10,16212
1958-01-11,21012
1958-01-12,12500
1958-01-13,17433
1958-01-14,20733
1958-01-15,6287
1958-01-16,20261
1958-01-17,9704
1958-01-18,22937
1958-01-19,1194
1958-01-20,23624
1958-01-21,2477
1958-01-22,10889
1958-01-23,18429
1958-01-24,21809
1958-01-25,15162
1958-01-26,20012
1958-01-27,5960
1958-01-28,18524
1958-01-29,17040
1958-01-30,17940
1958-01-31,20666
1958-02-01,3068
1958-02-02,19674
1958-02-03,12780
1958-02-04,21131
1958-02-05,6482
1958-02-06,8213
1958-02-07,15450
1958-02-08,12829
1958-02-09,7962
1958-02-10,24275
1958-02-11,5917
1958-02-12,9957
1958-02-13,17967
1958-02-14,17846
1958-02-15,12055
1958-02-16,23732
1958-02-17,22584
1958-02-18,19800
1958-02-19,11305
1958-02-20,7129
1958-02-21,8659
1958-02-22,23361
1958-02-23,18742
1958-02-24,22176
1958-02-25,8433
1958-02-26,12646
1958-02-27,16432
1958-02-28,16982
1958-03-01,19500
1958-03-02,20026
1958-03-03,1209
1958-03-04,11824
1958-03-05,1331
1958-03-06,11080
1958-03-07,23009
1958-03-08,13834
1958-03-09,19705
1958-03-10,11550
1958-03-11,18689
1958-03-12,21234
1958-03-13,19320
1958-03-14,2445
1958-03-15,11197
1958-03-16,21885
1958-03-17,20264
1958-03-18,18021
1958-03-19,17423
1958-03-20,10959
1958-03-21,12830
1958-03-22,24982
1958-03-23,22988
1958-03-24,2846
1958-03-25,4287
1958-03-26,12417
1958-03-27,18550
1958-03-28,7254
1958-03-29,9517
1958-03-30,6005
1958-03-31,4648
1958-04-01,16514
1958-04-02,10115
1958-04-03,21958
1958-04-04,165
1958-04-05,3980
1958-04-06,18959
1958-04-07,5983
1958-04-08,16545
1958-04-09,16197
1958-04-10,1746
1958-04-11,4562
1958-04-12,7846
1958-04-13,18343
1958-04-14,14687
1958-04-15,740
1958-04-16,4002
1958-04-18,5532
1958-04-19,621
1958-04-20,24374
1958-04-21,15918
1958-04-22,5885
1958-04-23,17239
1958-04-24,6125
1958-04-25,21333
1958-04-26,24021
1958-04-27,14110
1958-04-28,11061
1958-04-29,14121
1958-04-30,14386
1958-05-01,894
1958-05-02,5299
1958-05-03,21571
1958-05-04,19964
1958-05-05,5703
1958-05-06,5777
1958-05-07,1580
1958-05-08,21514
1958-05-09,1078
1958-05-10,21488
1958-05-11,8079
1958-05-12,1408
1958-05-13,20963
1958-05-14,18454
1958-05-15,19095
1958-05-16,20912
1958-05-17,16501
1958-05-18,2510
1958-05-19,11840
1958-05-20,20412
1958-05-21,10132
1958-05-22,22519
1958-05-23,12601
1958-05-24,18616
1958-05-25,667
1958-05-26,23927
1958-05-27,19314
1958-05-28,21729
1958-05-29,14419
1958-05-30,15589
1958-05-31,14338
1958-06-01,14546
1958-06-02,10319
1958-06-03,14849
1958-06-04,22700
1958-06-05,13573
1958-06-06,4647
1958-06-07,6288
1958-06-08,14647
1958-06-09,7001
1958-06-10,7540
1958-06-11,19924
1958-06-12,700
1958-06-13,2636
1958-06-14,7579
1958-06-15,18219
1958-06-16,10033
1958-06-17,3280
1958-06-18,8492
1958-06-19,5540
1958-06-20,17187
1958-06-21,7747
1958-06-22,7949
1958-06-23,4817
1958-06-24,11718
1958-06-25,6685
1958-06-26,13048
1958-06-27,19179
1958-06-28,15903
1958-06-29,19639
1958-06-30,2428
1958-07-01,9588
1958-07-02,15274
1958-07-03,3394
1958-07-04,13778
1958-07-05,14840
1958-07-06,6146
1958-07-07,21436
1958-07-08,13813
1958-07-09,19686
1958-07-10,7358
1958-07-11,17251
1958-07-12,14028
1958-07-13,4013
1958-07-14,8883
1958-07-15,8645
1958-07-16,19342
1958-07-17,7477
1958-07-18,9929
1958-07-19,20205
1958-07-20,9244
1958-07-21,11915
1958-07-22,17231
1958-07-24,19199
1958-07-25,2583
1958-07-26,6082
1958-07-27,11817
1958-07-28,19579
1958-07-29,13766
1958-07-30,19545
1958-07-31,13819
1958-08-01,13783
1958-08-02,17304
1958-08-03,1596
1958-08-04,7952
1958-08-05,19360
1958-08-06,4768
1958-08-07,24105
1958-08-08,22846
1958-08-09,6501
1958-08-10,1442
1958-08-11,24312
1958-08-12,6388
1958-08-13,5104
1958-08-14,22881
1958-08-15,8237
1958-08-16,15097
1958-08-17,450
1958-08-18,13707
1958-08-19,21942
1958-08-20,19913
1958-08-21,9140
1958-08-22,8497
1958-08-23,21701
1958-08-24,23492
1958-08-25,11757
1958-08-26,7740
1958-08-27,11173
1958-08-28,18112
1958-08-29,24116
1958-08-30,23694
1958-08-31,18630
1958-09-01,2443
1958-09-02,9523
1958-09-03,16693
1958-09-04,21020
1958-09-05,7829
1958-09-06,14100
1958-09-07,5014
1958-09-09,5377
1958-09-10,1977
1958-09-11,5178
1958-09-12,15463
1958-09-13,11966
1958-09-14,13823
1958-09-15,14356
1958-09-16,7826
1958-09-17,23286
1958-09-18,11258
1958-09-19,16755
1958-09-20,19276
1958-09-21,7814
1958-09-22,1170
1958-09-23,16319
1958-09-24,22047
1958-09-25,9627
1958-09-26,4049
1958-09-27,2604
1958-09-28,11276
1958-09-29,23228
1958-09-30,4895
1958-10-01,230
1958-10-02,8819
1958-10-03,20177
1958-10-04,24737
1958-10-05,20411
1958-10-06,8143
1958-10-07,24204
1958-10-08,22664
1958-10-09,9358
1958-10-10,20828
1958-10-11,1819
1958-10-12,7186
1958-10-13,11771
1958-10-14,3521
1958-10-15,21197
1958-10-16,13956
1958-10-17,5207
1958-10-18,537
1958-10-19,21408
1958-10-20,21901
1958-10-21,21688
1958-10-22,23143
1958-10-23,1076
1958-10-24,4167
1958-10-25,4472
1958-10-26,10607
1958-10-27,4866
1958-10-28,18331
1958-10-29,18077
1958-10-30,345
1958-10-31,11332
1958-11-01,19430
1958-11-02,1040
1958-11-03,19325
1958-11-04,6027
1958-11-05,16288
1958-11-06,4352
1958-11-07,321
1958-11-08,2886
1958-11-09,17254
1958-11-10,18544
1958-11-11,18260
1958-11-12,14921
1958-11-13,18983
1958-11-14,710
1958-11-15,22258
1958-11-16,8671
1958-11-17,13962
1958-11-18,10836
1958-11-19,6891
1958-11-20,19365
1958-11-21,8389
1958-11-22,9192
1958-11-23,18772
1958-11-24,10655
1958-11-25,8824
1958-11-26,12446
1958-11-27,19114
1958-11-28,17716
1958-11-29,2700
1958-11-30,4580
1958-12-02,9872
1958-12-03,1695
1958-12-04,7334
1958-12-05,22284
1958-12-06,12655
1958-12-07,4403
1958-12-08,2934
1958-12-09,23487
1958-12-10,12866
1958-12-11,15445
1958-12-12,16941
1958-12-13,6519
1958-12-14,22034
1958-12-15,21268
1958-12-16,13934
1958-12-17,17145
1958-12-18,7512
1958-12-19,9701
1958-12-20,21138
1958-12-21,20525
1958-12-22,22124
1958-12-23,4540
1958-12-24,3104
1958-12-25,23992
1958-12-26,23273
1958-12-27,13343
1958-12-28,3635
1958-12-29,23703
1958-12-30,6163
1958-12-31,12276
1959-01-01,3532
1959-01-02,23364
1959-01-03,787
1959-01-04,784
1959-01-05,15804
1959-01-06,10931
1959-01-07,9727
1959-01-08,1113
1959-01-09,21722
1959-01-10,19730
1959-01-11,7920
1959-01-12,11897
1959-01-13,19877
1959-01-14,11008
1959-01-15,21174
1959-01-16,13403
1959-01-17,9895
1959-01-18,7679
1959-01-19,10549
1959-01-20,16276
1959-01-21,7392
1959-01-22,2671
1959-01-23,2848
1959-01-24,14523
1959-01-25,15406
1959-01-26,2118
1959-01-27,22635
1959-01-28,15111
1959-01-29,23604
1959-01-30,24696
1959-01-31,11873
1959-02-01,12087
1959-02-02,4007
1959-02-03,8956
1959-02-04,11850
1959-02-05,6863
1959-02-06,1573
1959-02-07,12582
1959-02-08,17864
1959-02-09,11845
1959-02-10,4268
1959-02-11,14153
1959-02-12,18518
1959-02-13,21103
1959-02-14,4078
1959-02-15,9901
1959-02-16,21941
1959-02-17,15664
1959-02-18,8173
1959-02-19,2831
1959-02-20,21397
1959-02-21,20090
1959-02-22,4755
1959-02-23,11469
1959-02-24,6765
1959-02-25,4327
1959-02-26,2627
1959-02-27,5670
1959-02-28,20901
1959-03-01,4139
1959-03-02,1784
1959-03-03,9342
1959-03-04,20216
1959-03-05,3741
1959-03-06,5213
1959-03-07,9675
1959-03-08,1534
1959-03-09,17288
1959-03-10,15014
1959-03-11,11660
1959-03-12,15609
1959-03-13,8381
1959-03-14,2071
1959-03-15,1274
1959-03-16,10159
1959-03-17,18081
1959-03-18,17515
1959-03-19,12935
1959-03-20,21095
1959-03-21,24995
1959-03-22,22380
1959-03-24,6813
1959-03-25,536
1959-03-26,19859
1959-03-27,22958
1959-03-28,4079
1959-03-29,12793
1959-03-30,17954
1959-03-31,15164
1959-04-01,8473
1959-04-02,6028
1959-04-03,9018
1959-04-04,12045
1959-04-05,21319
1959-04-06,7257
1959-04-07,4663
1959-04-08,18095
1959-04-09,21491
1959-04-10,10952
1959-04-11,19597
1959-04-12,12259
1959-04-13,1415
1959-04-14,10139
1959-04-15,18064
1959-04-16,4851
1959-04-17,9391
1959-04-18,22360
1959-04-19,20353
1959-04-20,23926
1959-04-21,21446
1959-04-22,21682
1959-04-23,22463
1959-04-24,15828
1959-04-25,24086
1959-04-26,22864
1959-04-27,14332
1959-04-28,20497
1959-04-29,4726
1959-04-30,7906
1959-05-02,23108
1959-05-03,21774
1959-05-04,8926
1959-05-05,15183
1959-05-06,17768
1959-05-07,10391
1959-05-08,5650
1959-05-09,19058
1959-05-10,8697
1959-05-11,13552
1959-05-12,5528
1959-05-13,3817
1959-05-14,22728
1959-05-15,6461
1959-05-16,4318
1959-05-17,10226
1959-05-18,23625
1959-05-19,13543
1959-05-20,16781
1959-05-21,14798
1959-05-22,23667
1959-05-23,10170
1959-05-24,7581
1959-05-25,5115
1959-05-26,3582
1959-05-27,11937
1959-05-28,16359
1959-05-29,8750
1959-05-30,1028
1959-05-31,18845
1959-06-01,6644
1959-06-02,10152
1959-06-03,23360
1959-06-04,20302
1959-06-05,9059
1959-06-06,13010
1959-06-07,12355
1959-06-08,17007
1959-06-09,11220
1959-06-10,4572
1959-06-11,19896
1959-06-12,16998
1959-06-13,1939
1959-06-14,16120
1959-06-15,10080
1959-06-16,16215
1959-06-17,9612
1959-06-18,2085
1959-06-19,22070
1959-06-20,9422
1959-06-21,21353
1959-06-22,24328
1959-06-23,14531
1959-06-24,12442
1959-06-25,18930
1959-06-26,4638
1959-06-27,24071
1959-06-28,3031
1959-06-29,8984
1959-06-30,9641
1959-07-01,8092
1959-07-02,21628
1959-07-03,5789
1959-07-04,13886
1959-07-05,3152
1959-07-06,17473
1959-07-07,7746
1959-07-08,23269
1959-07-09,20322
1959-07-10,4131
1959-07-11,8131
1959-07-12,24152
1959-07-13,5224
1959-07-14,11931
1959-07-15,8341
1959-07-16,4571
1959-07-17,17884
1959-07-18,24874
1959-07-19,12371
1959-07-20,15846
1959-07-21,15886
1959-07-22,7620
1959-07-23,19511
1959-07-25,19243
1959-07-26,24224
1959-07-27,8326
1959-07-28,16334
1959-07-29,881
1959-07-30,184
1959-07-31,4299
1959-08-01,22302
1959-08-02,5298
1959-08-03,24815
1959-08-04,8454
1959-08-05,12184
1959-08-06,20270
1959-08-07,8291
1959-08-08,5562
1959-08-09,11399
1959-08-10,3592
1959-08-11,14979
1959-08-12,10142
1959-08-13,23012
1959-08-14,18126
1959-08-15,8711
1959-08-16,10036
1959-08-17,9230
1959-08-18,9241
1959-08-19,6892
1959-08-20,14411
1959-08-21,9914
1959-08-22,8788
1959-08-23,1427
1959-08-24,841
1959-08-25,8873
1959-08-26,13234
1959-08-27,15745
1959-08-28,6332
1959-08-29,20207
1959-08-30,24513
1959-08-31,10135
1959-09-01,15881
1959-09-02,12711
1959-09-03,10485
1959-09-04,9077
1959-09-05,6514
1959-09-06,11752
1959-09-07,24844
1959-09-08,12963
1959-09-09,2932
1959-09-10,14695
1959-09-11,18828
1959-09-12,567
1959-09-13,8577
1959-09-14,10420
1959-09-15,18287
1959-09-16,20872
1959-09-17,22879
1959-09-18,5948
1959-09-19,20914
1959-09-20,10260
1959-09-21,18149
1959-09-22,20903
1959-09-23,13088
1959-09-24,14201
1959-09-25,5061
1959-09-26,7918
1959-09-27,13945
1959-09-28,19186
1959-09-29,8727
1959-09-30,4712
1959-10-01,5447
1959-10-02,9624
1959-10-03,3978
1959-10-04,2680
1959-10-05,10071
1959-10-06,20310
1959-10-07,3212
1959-10-08,16427
1959-10-09,21430
1959-10-10,8605
1959-10-11,6282
1959-10-12,9698
1959-10-13,22130
1959-10-14,3028
1959-10-15,1823
1959-10-16,2039
1959-10-17,21517
1959-10-18,16523
1959-10-19,21099
1959-10-20,14551
1959-10-21,5916
1959-10-22,24537
1959-10-23,16879
1959-10-24,7452
1959-10-25,16406
1959-10-26,20645
1959-10-27,3262
1959-10-28,23334
1959-10-29,5119
1959-10-30,18406
1959-10-31,18961
1959-11-01,20696
1959-11-02,22386
1959-11-03,17346
1959-11-04,16420
1959-11-05,19783
1959-11-06,3171
1959-11-07,1403
1959-11-08,149
1959-11-09,8137
1959-11-10,14479
1959-11-11,11902
1959-11-12,3429
1959-11-13,10711
1959-11-14,18080
1959-11-15,16244
1959-11-16,4815
1959-11-17,23455
1959-11-18,12139
