date,date_id
2001-08-22,189
1976-07-22,190
2020-08-26,191
1985-02-09,192
2020-02-26,193
1982-03-30,194
1998-07-27,195
1976-02-16,196
1966-07-19,197
1988-01-11,198
1977-11-29,199
2017-09-03,200
2004-05-30,201
1976-10-05,202
2003-12-05,203
2008-02-21,204
1977-02-18,205
1967-03-30,206
2016-12-17,207
1976-12-17,208
1981-05-09,209
1979-11-30,210
1962-08-25,211
1983-12-21,212
1957-06-10,213
1967-02-08,214
2000-01-31,215
2002-08-08,216
1995-08-18,217
2016-04-11,218
2005-01-02,219
1989-04-30,220
2018-01-21,221
1974-06-29,222
1972-05-04,223
1975-10-10,224
2009-05-26,225
2009-09-17,226
1989-02-27,227
1994-07-04,228
2019-05-21,229
1958-10-01,230
2006-11-26,231
1984-10-25,232
2012-10-08,233
1984-05-20,234
1982-08-10,235
1973-04-15,236
2001-10-27,237
2013-12-03,238
1994-08-20,239
1968-07-27,240
1989-07-12,241
2024-09-03,242
1984-10-26,243
1981-10-24,244
1980-11-27,245
1977-08-27,246
1990-04-28,247
2000-10-21,248
2011-02-08,249
1993-05-13,250
1999-07-05,251
2009-05-19,252
1961-02-01,253
2014-10-17,254
1993-03-27,255
2017-01-14,256
2023-04-30,257
2002-02-09,258
1994-07-17,259
2005-06-02,260
2022-11-11,261
1964-04-01,262
2014-07-19,263
1978-12-15,264
2020-03-23,265
1982-03-08,266
1968-11-05,267
1988-09-02,268
2020-01-01,269
2013-03-12,270
2014-08-12,271
1971-06-14,272
1981-12-10,273
2008-08-29,274
1961-10-20,275
1990-09-15,276
1984-05-25,277
1974-07-15,278
1992-10-03,279
1967-03-27,280
1983-01-07,281
2012-06-04,282
1978-09-05,283
1957-05-30,284
1967-02-05,285
1971-09-27,286
1997-12-09,287
1978-10-09,288
1968-08-16,289
1964-10-12,290
1989-10-10,291
1979-04-17,292
2020-05-30,293
1983-02-15,294
1984-09-09,295
1982-06-22,296
2010-01-12,297
2022-11-19,298
1966-03-09,299
2002-01-31,300
1980-04-16,301
2011-08-18,302
2005-01-18,303
2008-03-05,304
1964-11-11,305
1972-04-22,306
2022-05-03,307
2004-09-02,308
2008-02-14,309
1973-06-06,310
1980-03-11,311
1998-10-08,312
1999-02-27,313
1993-06-08,314
1994-07-25,315
1997-02-03,316
1978-07-01,317
1994-10-06,318
1975-08-27,319
1995-06-04,320
1958-11-07,321
2008-03-22,322
1972-02-26,323
1986-02-21,324
2018-01-07,325
1966-08-21,326
1961-12-17,327
1970-08-22,328
1990-11-18,329
1975-09-06,330
1997-03-13,331
1965-01-03,332
2021-01-03,333
1981-03-04,334
1994-03-12,335
2001-02-04,336
2002-01-11,337
1984-01-07,338
1990-09-28,339
1998-10-22,340
1995-05-16,341
2022-09-27,342
1989-05-30,343
2015-12-04,344
1958-10-30,345
2007-11-15,346
2004-05-19,347
1961-08-30,348
1965-01-09,349
1976-03-26,350
2023-10-07,351
2019-03-29,352
1990-02-20,353
1965-06-20,354
2022-09-20,355
1979-02-26,356
1994-06-14,357
2005-03-22,358
2005-08-25,359
1972-04-04,360
1995-02-16,361
2017-06-22,362
1963-06-01,363
1977-11-07,364
1962-06-12,365
1981-02-02,366
1973-03-15,367
2017-12-06,368
2017-04-20,369
2008-10-19,370
1993-07-27,371
2010-09-30,372
1983-11-23,373
1993-06-13,374
2020-01-04,375
1990-06-26,376
1973-04-02,377
1961-05-02,378
1963-06-20,379
2012-04-24,380
2004-05-27,381
1960-04-02,382
1969-08-18,383
1996-06-19,384
1999-03-21,385
2012-02-04,386
1976-08-03,387
1997-12-04,388
1993-04-24,389
1971-04-26,390
1967-02-12,391
2013-12-14,392
2002-03-26,393
1997-05-08,394
1973-11-28,395
1998-04-19,396
2005-06-21,397
2000-12-05,398
1956-05-31,399
2016-10-26,400
2024-07-19,401
2005-06-23,402
1984-03-10,403
1991-11-12,404
1982-12-19,405
1978-02-06,406
2007-05-04,407
1989-04-23,408
1960-07-04,409
1964-05-09,410
1978-09-28,411
1966-06-01,412
1977-10-13,413
1968-05-04,414
1973-11-12,415
1970-07-04,416
1983-09-08,417
2008-01-01,418
2005-08-04,419
2010-10-23,420
1991-07-20,421
2017-08-16,422
1995-12-29,423
1992-02-14,424
1981-06-09,425
1987-06-07,426
1963-08-19,427
1980-06-26,428
1967-05-05,429
1964-03-24,430
2005-01-21,431
1990-03-16,432
1971-03-28,433
1960-06-18,434
1996-04-03,435
1957-08-20,436
2009-10-02,437
1989-08-14,438
2024-10-15,439
1957-03-30,440
1987-05-12,441
1971-06-25,442
2012-04-07,443
2001-02-08,444
1993-09-23,445
1981-01-01,446
1984-05-31,447
2023-04-03,448
1968-02-12,449
1958-08-17,450
2011-06-27,451
1956-08-22,452
2008-12-21,453
1988-08-03,454
1972-02-25,455
2002-07-14,456
2000-11-23,457
2008-08-01,458
1978-01-17,459
1987-08-12,460
2014-10-23,461
1980-04-04,462
1971-03-02,463
1968-01-16,464
1973-10-24,465
2000-03-14,466
1957-01-20,467
2006-04-11,468
1985-02-21,469
2014-12-02,470
1988-03-22,471
1992-07-24,472
1970-09-07,473
2024-01-22,474
2004-12-25,475
1960-11-06,476
2006-11-29,477
1978-06-09,478
2021-09-23,479
1986-05-21,480
2015-08-10,481
2000-07-08,482
2001-06-05,483
1966-08-13,484
1996-01-07,485
1961-06-15,486
2010-03-11,487
2020-04-03,488
2021-05-24,489
2023-02-15,490
2021-06-09,491
2023-11-23,492
2013-02-24,493
2016-07-12,494
1956-06-23,495
2017-09-09,496
1993-09-03,497
1966-02-04,498
1979-03-24,499
1980-08-11,500
1972-02-08,501
1969-06-14,502
2012-06-29,503
1967-11-23,504
1974-10-15,505
1996-03-02,506
1986-02-05,507
1994-03-26,508
2007-09-17,509
2001-10-02,510
1961-10-08,511
2006-01-25,512
2010-04-29,513
2010-07-16,514
2009-07-08,515
1973-07-07,516
2005-02-26,517
1960-10-02,518
1962-07-17,519
1999-01-05,520
1956-03-26,521
2014-03-21,522
1978-08-11,523
1965-08-12,524
1956-08-16,525
2007-11-03,526
1997-06-11,527
1971-07-29,528
2024-01-15,529
1965-05-31,530
2010-01-20,531
1967-01-06,532
2015-04-14,533
1961-06-13,534
1972-07-18,535
1959-03-25,536
1958-10-18,537
1996-09-06,538
2014-07-18,539
2004-06-20,540
2008-05-16,541
1966-05-24,542
2012-10-31,543
2024-05-28,544
1965-04-06,545
1998-12-21,546
1977-06-07,547
1983-08-11,548
1957-10-17,549
1962-11-12,550
1962-06-02,551
2015-04-17,552
1961-08-03,553
2010-09-10,554
2017-07-15,555
1969-02-02,556
1981-11-26,557
1973-01-29,558
1996-12-09,559
2015-10-18,560
1997-02-16,561
1997-12-22,562
1991-07-16,563
1964-11-08,564
1992-05-06,565
1982-08-26,566
1959-09-12,567
1973-12-28,568
2024-10-28,569
2020-06-11,570
2002-06-26,571
2021-04-01,572
2010-07-22,573
1957-05-13,574
1974-10-14,575
2022-05-06,576
1976-10-16,577
1962-02-05,578
2023-09-21,579
2018-12-13,580
2014-02-15,581
2015-01-06,582
2012-04-06,583
2011-01-17,584
2006-06-17,585
1968-05-12,586
2024-08-04,587
1976-06-18,588
2023-03-30,589
2000-03-20,590
2006-11-27,591
1981-07-12,592
1985-11-19,593
1991-03-07,594
1982-03-02,595
1994-01-13,596
1978-02-24,597
1994-04-04,598
1983-07-26,599
1961-01-24,600
2004-07-06,601
2002-07-30,602
1974-06-01,603
1981-12-07,604
2022-07-26,605
2007-09-03,606
2001-07-17,607
1957-07-04,608
1956-02-20,609
1997-11-22,610
1977-06-03,611
2008-08-24,612
1957-12-29,613
1980-08-09,614
1977-08-20,615
1960-03-05,616
2010-08-14,617
2009-05-12,618
2014-08-23,619
2018-07-31,620
1958-04-19,621
1984-05-01,622
1982-12-17,623
1998-05-27,624
1968-09-29,625
1980-06-18,626
1991-03-09,627
2001-08-31,628
1989-03-31,629
2017-10-23,630
1992-10-17,631
2008-11-01,632
2002-10-19,633
1998-10-28,634
1987-12-20,635
2000-12-17,636
2006-04-27,637
2014-03-18,638
1963-08-01,639
2018-11-03,640
1987-11-22,641
1963-08-26,642
2019-07-21,643
1963-02-04,644
1981-03-05,645
1962-01-18,646
1964-10-19,647
1961-04-15,648
2005-09-25,649
2016-12-28,650
2009-07-15,651
1995-05-26,652
1997-10-08,653
1973-09-26,654
2002-11-22,655
1969-04-01,656
1957-05-03,657
2007-01-09,658
1984-12-14,659
1957-08-10,660
1964-05-26,661
1959-12-13,662
2003-12-04,663
1999-08-20,664
1985-01-20,665
1985-09-20,666
1958-05-25,667
1992-08-20,668
1969-05-09,669
1978-12-05,670
1961-03-08,671
1981-12-04,672
1977-10-14,673
2011-01-16,674
2008-07-30,675
1993-06-09,676
2010-05-31,677
1973-08-27,678
2014-11-07,679
1974-07-30,680
1991-02-02,681
1990-07-11,682
2004-12-21,683
1986-05-23,684
1962-12-17,685
1992-03-08,686
1987-02-03,687
2003-03-07,688
2013-02-03,689
2023-04-20,690
1967-03-11,691
1972-08-31,692
1987-09-13,693
1964-12-05,694
2002-01-16,695
2023-02-07,696
1959-12-04,697
1972-10-17,698
1962-01-24,699
1958-06-12,700
1974-12-25,701
1966-06-04,702
1983-07-30,703
1992-06-12,704
1966-05-18,705
1956-06-09,706
2000-06-07,707
2019-06-07,708
1985-11-27,709
1958-11-14,710
2018-01-14,711
1970-12-06,712
1997-01-23,713
1994-07-05,714
2000-11-26,715
2008-05-01,716
1995-06-19,717
2017-05-05,718
1956-04-20,719
1963-03-14,720
1962-01-26,721
1961-12-19,722
1962-01-02,723
1986-07-15,724
2002-02-24,725
1994-02-27,726
1968-02-02,727
2022-10-13,728
2013-12-24,729
1973-04-23,730
1996-12-25,731
1956-05-08,732
1967-07-30,733
1974-10-30,734
2021-08-20,735
2021-02-12,736
1992-09-12,737
1986-01-13,738
1981-05-20,739
1958-04-15,740
1984-06-01,741
2016-12-19,742
1967-11-28,743
2016-04-10,744
1977-04-16,745
1977-06-28,746
2019-07-16,747
2015-07-13,748
2013-03-25,749
2023-10-03,750
1963-09-20,751
1972-08-01,752
2015-05-10,753
1999-12-17,754
1970-03-09,755
1997-08-22,756
2008-01-30,757
2001-03-26,758
2008-10-25,759
1966-06-16,760
1997-06-06,761
2012-08-11,762
1976-07-01,763
1973-11-13,764
2008-12-13,765
1956-02-06,766
1982-07-11,767
2009-08-09,768
1993-02-11,769
1996-09-20,770
1986-03-26,771
1977-09-07,772
2019-09-22,773
2019-03-01,774
1965-06-05,775
1966-04-25,776
2013-07-06,777
2000-07-02,778
2019-12-31,779
2015-04-22,780
1994-11-13,781
2013-12-11,782
1996-12-18,783
1959-01-04,784
2001-05-14,785
1991-03-30,786
1959-01-03,787
1997-11-27,788
1962-07-20,789
1981-09-04,790
2001-05-09,791
1972-09-02,792
2007-10-31,793
1971-11-19,794
2011-06-26,795
1990-04-11,796
2009-08-24,797
1996-03-03,798
1962-07-28,799
1997-07-21,800
1985-01-10,801
1980-09-05,802
2021-09-16,803
2015-12-27,804
2024-04-28,805
1966-03-27,806
1975-03-17,807
1988-10-23,808
1976-09-19,809
1966-10-21,810
1984-09-28,811
1970-10-11,812
1979-11-22,813
1994-11-08,814
1964-05-27,815
1977-04-13,816
1983-03-10,817
1964-08-19,818
1985-04-08,819
1956-06-07,820
2019-08-02,821
2005-01-16,822
1997-03-20,823
2007-03-10,824
1999-07-31,825
1957-07-16,826
1956-12-13,827
1975-02-18,828
1965-11-03,829
1961-01-12,830
2000-05-22,831
2011-03-20,832
2019-04-27,833
1996-11-15,834
1964-09-06,835
2018-02-12,836
1972-10-15,837
1990-01-03,838
2021-04-09,839
2016-10-13,840
1959-08-24,841
1972-08-27,842
1981-08-26,843
1981-10-21,844
1977-02-08,845
1963-12-09,846
2024-06-23,847
1974-07-20,848
1965-07-25,849
1967-12-30,850
2022-10-31,851
1988-12-31,852
2023-08-29,853
2005-05-16,854
1962-12-30,855
1992-09-27,856
1982-07-01,857
1990-01-14,858
1963-04-11,859
2012-10-20,860
1991-04-09,861
1995-02-09,862
2008-09-20,863
2005-01-19,864
2003-10-20,865
2006-09-24,866
2000-04-13,867
1984-07-08,868
1967-03-24,869
2013-06-05,870
1998-01-14,871
2008-11-16,872
1978-04-20,873
1957-08-27,874
1978-08-23,875
1999-01-30,876
1975-07-05,877
2010-05-23,878
1996-01-18,879
1992-11-09,880
1959-07-29,881
1981-01-14,882
2005-07-18,883
2024-11-01,884
1968-08-22,885
1986-10-25,886
2022-07-16,887
2000-07-06,888
2017-03-11,889
1967-08-01,890
1981-11-21,891
1998-02-16,892
2006-11-24,893
1958-05-01,894
2005-06-24,895
2024-05-20,896
1975-07-19,897
2004-06-08,898
2021-09-11,899
1981-11-27,900
1960-04-25,901
1965-06-12,902
1985-03-13,903
2020-10-29,904
1957-01-04,905
1961-10-28,906
1976-12-03,907
1987-12-11,908
1973-11-24,909
1991-02-26,910
1978-05-08,911
1957-12-23,912
2010-11-21,913
1990-09-02,914
1983-11-21,915
2015-03-17,916
1967-04-09,917
1983-06-18,918
1972-04-26,919
1976-08-26,920
2014-06-25,921
2016-12-18,922
1985-07-27,923
1985-09-21,924
2009-06-03,925
1986-02-17,926
2015-10-02,927
1967-04-16,928
1983-08-27,929
2018-01-29,930
1994-10-30,931
1985-04-14,932
2015-02-20,933
1998-12-14,934
2001-12-01,935
2009-11-03,936
2024-04-13,937
2012-08-28,938
2019-05-27,939
1976-05-16,940
1986-03-06,941
2024-11-02,942
1956-07-22,943
2013-10-03,944
1957-12-09,945
1998-09-03,946
1999-05-10,947
2002-02-26,948
2006-01-23,949
2023-03-28,950
2021-08-15,951
1992-12-19,952
1964-05-28,953
1987-09-21,954
1974-12-20,955
1982-01-20,956
2006-11-09,957
1999-01-23,958
2013-05-28,959
1998-01-23,960
1966-04-29,961
1980-07-01,962
1993-08-11,963
1991-01-26,964
1977-02-23,965
2005-10-01,966
1978-09-09,967
1994-02-14,968
1989-12-21,969
1979-04-24,970
2021-04-29,971
2018-08-30,972
1987-06-08,973
1962-04-15,974
2024-04-05,975
1971-04-05,976
2014-06-29,977
1979-01-01,978
1976-08-09,979
1976-09-04,980
2011-05-09,981
1979-04-05,982
2016-01-15,983
2019-07-31,984
1973-11-21,985
1985-04-12,986
2020-01-15,987
1990-03-21,988
1986-08-08,989
2022-03-21,990
2016-12-29,991
1995-01-26,992
2019-01-24,993
2011-02-12,994
2009-09-09,995
1992-02-02,996
2022-10-25,997
1965-12-10,998
2015-02-05,999
2014-04-22,1000
2020-02-10,1001
1960-03-26,1002
1979-07-10,1003
2009-10-24,1004
2015-06-13,1005
1996-11-18,1006
2012-09-18,1007
2013-12-06,1008
2017-05-23,1009
2006-04-16,1010
1956-10-13,1011
1962-06-15,1012
2013-05-21,1013
1974-09-04,1014
2016-01-16,1015
2015-08-18,1016
2004-04-27,1017
1971-09-17,1018
2015-10-03,1019
1969-10-28,1020
1989-09-19,1021
2023-09-22,1022
1960-07-01,1023
1978-04-01,1024
1974-02-05,1025
1957-11-22,1026
1998-04-26,1027
1959-05-30,1028
2008-03-06,1029
1999-02-19,1030
2015-01-01,1031
2015-05-07,1032
1964-11-06,1033
2007-12-16,1034
1957-07-26,1035
1976-05-26,1036
2006-01-11,1037
1988-03-02,1038
2000-08-14,1039
1958-11-02,1040
2005-05-06,1041
1965-01-13,1042
1978-07-21,1043
1985-12-06,1044
2001-09-23,1045
1996-05-19,1046
1957-03-04,1047
1974-05-30,1048
2021-09-29,1049
1972-06-02,1050
1976-03-15,1051
1956-08-09,1052
1968-03-18,1053
2023-08-11,1054
1999-07-10,1055
1965-05-12,1056
1988-10-08,1057
1971-11-29,1058
2007-11-09,1059
2013-10-08,1060
2020-04-07,1061
1977-01-30,1062
1990-10-03,1063
1970-10-07,1064
1957-11-01,1065
1998-11-05,1066
1968-10-15,1067
1965-02-08,1068
2023-10-22,1069
1992-10-28,1070
1972-07-07,1071
2002-04-18,1072
2011-11-11,1073
1983-06-13,1074
1979-09-11,1075
1958-10-23,1076
2003-12-19,1077
1958-05-09,1078
2011-12-14,1079
1973-10-15,1080
2010-08-09,1081
1996-09-04,1082
2020-10-08,1083
1988-03-24,1084
2018-05-03,1085
1980-03-22,1086
1978-09-21,1087
1993-12-27,1088
2009-06-20,1089
1974-08-23,1090
1961-08-22,1091
1962-02-04,1092
1968-09-04,1093
1976-07-30,1094
2003-11-22,1095
2013-01-05,1096
1960-10-23,1097
2021-08-05,1098
1969-08-31,1099
2015-03-11,1100
2010-06-30,1101
2009-04-08,1102
2007-08-31,1103
1977-03-12,1104
2024-10-19,1105
2013-03-08,1106
2001-07-19,1107
1985-11-08,1108
1968-06-11,1109
1968-09-03,1110
2008-08-19,1111
2012-05-31,1112
1959-01-08,1113
1976-02-11,1114
2015-10-23,1115
1979-08-14,1116
1994-11-04,1117
2005-05-28,1118
2002-11-04,1119
1966-11-05,1120
2024-02-07,1121
2001-02-20,1122
2015-02-25,1123
2007-09-19,1124
2002-01-12,1125
2016-08-02,1126
2002-09-11,1127
1999-11-13,1128
1964-02-03,1129
1978-05-27,1130
2000-09-28,1131
1990-11-16,1132
1996-11-23,1133
1991-12-19,1134
1980-11-02,1135
1992-06-08,1136
1969-03-02,1137
2016-09-23,1138
1990-11-10,1139
1980-03-28,1140
2002-12-25,1141
1984-06-12,1142
1960-08-17,1143
2021-08-02,1144
2018-11-17,1145
1979-06-26,1146
1960-02-24,1147
1984-09-13,1148
1971-07-24,1149
1985-09-23,1150
1981-03-21,1151
2017-04-03,1152
1984-05-02,1153
2011-09-10,1154
2014-10-26,1155
1977-09-11,1156
1980-11-18,1157
2000-06-15,1158
1976-10-07,1159
1985-02-07,1160
1983-11-24,1161
1967-08-21,1162
1967-12-11,1163
2010-09-23,1164
1956-11-06,1165
1982-06-02,1166
2011-03-18,1167
2015-02-23,1168
1981-08-29,1169
1958-09-22,1170
2019-07-28,1171
2017-06-25,1172
2022-02-14,1173
1988-01-02,1174
2008-06-17,1175
1971-02-24,1176
2008-10-31,1177
1973-02-27,1178
1968-08-28,1179
1991-02-06,1180
2006-03-26,1181
1990-09-11,1182
2004-08-11,1183
2022-04-22,1184
2022-03-12,1185
1984-09-30,1186
1969-09-11,1187
2000-05-29,1188
1975-02-22,1189
1993-07-18,1190
1968-10-28,1191
1994-11-26,1192
1991-01-17,1193
1958-01-19,1194
1961-09-10,1195
2015-06-28,1196
2016-03-24,1197
1970-12-25,1198
1997-11-03,1199
1991-06-11,1200
1957-04-30,1201
1967-01-07,1202
1987-03-18,1203
1967-08-08,1204
2019-12-17,1205
1967-12-23,1206
2009-12-18,1207
2023-10-21,1208
1958-03-03,1209
2023-12-29,1210
2009-10-09,1211
1968-04-08,1212
1989-09-07,1213
1964-03-28,1214
1969-09-05,1215
1995-04-02,1216
1962-11-22,1217
2021-07-27,1218
1960-07-26,1219
1963-04-10,1220
1991-09-18,1221
1986-07-07,1222
2005-11-16,1223
1994-09-09,1224
1996-06-12,1225
1957-09-21,1226
2024-02-17,1227
1972-03-28,1228
1991-11-20,1229
1970-03-02,1230
2024-11-22,1231
1994-09-14,1232
1972-08-03,1233
2024-11-25,1234
1999-02-08,1235
2022-08-12,1236
2017-01-11,1237
1966-03-04,1238
1978-03-18,1239
1988-06-18,1240
2009-04-18,1241
1964-12-29,1242
1978-08-04,1243
2021-07-02,1244
1993-01-11,1245
2022-05-09,1246
1972-07-19,1247
1991-04-04,1248
1994-05-31,1249
1996-01-09,1250
1971-10-25,1251
2014-09-17,1252
1981-04-30,1253
2013-01-15,1254
2007-05-28,1255
1986-07-04,1256
2007-12-20,1257
1995-03-03,1258
1970-10-30,1259
1973-03-02,1260
1977-04-29,1261
1968-06-12,1262
1989-09-10,1263
1964-03-19,1264
1963-11-17,1265
2018-04-12,1266
2000-04-26,1267
1992-03-20,1268
1989-10-16,1269
1996-02-23,1270
1979-11-21,1271
2011-02-09,1272
1995-09-24,1273
1959-03-15,1274
2020-08-02,1275
1980-07-14,1276
1983-02-20,1277
2019-02-20,1278
1990-06-28,1279
1970-11-22,1280
2001-04-23,1281
1975-06-20,1282
1962-03-21,1283
2013-08-14,1284
1983-04-03,1285
1975-10-06,1286
1994-06-05,1287
1967-11-25,1288
2007-07-01,1289
2017-01-09,1290
2014-02-28,1291
2023-11-22,1292
2002-06-11,1293
1989-03-16,1294
1976-06-29,1295
2011-11-17,1296
1987-05-31,1297
1963-12-31,1298
1989-10-17,1299
2004-07-01,1300
2016-10-20,1301
1982-06-09,1302
1977-01-31,1303
1969-12-12,1304
1994-07-15,1305
1969-04-17,1306
1982-12-28,1307
1993-03-23,1308
1997-03-26,1309
1997-07-12,1310
2000-06-18,1311
2009-07-29,1312
1999-11-15,1313
1990-12-16,1314
1969-04-16,1315
1987-06-11,1316
2004-02-24,1317
2007-09-06,1318
1965-05-30,1319
1967-11-09,1320
2005-03-24,1321
1963-08-28,1322
1969-05-23,1323
1986-08-29,1324
2018-05-24,1325
1976-09-02,1326
2019-02-06,1327
2024-01-14,1328
2009-07-13,1329
1985-03-08,1330
1958-03-05,1331
2011-11-30,1332
2000-07-22,1333
2000-09-08,1334
1961-12-01,1335
1991-03-31,1336
1993-12-19,1337
2009-08-07,1338
2020-01-14,1339
1982-06-01,1340
1987-12-29,1341
2012-10-22,1342
2004-01-04,1343
2021-03-23,1344
1972-04-30,1345
1980-06-12,1346
1988-03-13,1347
1984-10-07,1348
1957-03-18,1349
2003-06-27,1350
2003-12-21,1351
1960-09-19,1352
1967-07-03,1353
1995-06-24,1354
1967-11-15,1355
1976-01-02,1356
2017-12-18,1357
1971-06-19,1358
2010-12-19,1359
1995-10-04,1360
1984-12-09,1361
2019-05-18,1362
2011-07-15,1363
2022-05-19,1364
2006-11-17,1365
2018-12-16,1366
2012-05-12,1367
1960-03-31,1368
1987-11-08,1369
2015-01-25,1370
1971-07-16,1371
1986-03-03,1372
1963-06-23,1373
1992-01-06,1374
1960-09-06,1375
1983-05-06,1376
1977-03-27,1377
1980-06-27,1378
1975-03-29,1379
1988-12-22,1380
1965-03-08,1381
2008-11-20,1382
2019-08-29,1383
1964-07-22,1384
1957-08-19,1385
1978-02-18,1386
2009-01-14,1387
1990-02-05,1388
1961-01-09,1389
2016-03-05,1390
2017-04-01,1391
2002-01-10,1392
1992-04-03,1393
2007-05-17,1394
2012-07-15,1395
2000-10-06,1396
1956-07-15,1397
1975-10-19,1398
1994-09-08,1399
2015-11-12,1400
2014-03-11,1401
1997-02-02,1402
1959-11-07,1403
1981-11-05,1404
1999-08-24,1405
1980-04-05,1406
1963-01-28,1407
1958-05-12,1408
2000-03-28,1409
2001-02-07,1410
1956-12-14,1411
1970-01-15,1412
1974-08-06,1413
1998-10-27,1414
1959-04-13,1415
1988-11-04,1416
1991-06-01,1417
1965-09-28,1418
1974-12-17,1419
2014-06-08,1420
1960-08-22,1421
2021-11-13,1422
1989-10-13,1423
1965-10-24,1424
2023-06-09,1425
2016-03-04,1426
1959-08-23,1427
1964-07-08,1428
1964-01-03,1429
2014-10-10,1430
2017-04-13,1431
1999-02-21,1432
1956-01-29,1433
2021-06-04,1434
1982-08-29,1435
1970-07-23,1436
1973-05-01,1437
1979-09-05,1438
2024-05-18,1439
1985-11-29,1440
1985-05-28,1441
1958-08-10,1442
1997-12-27,1443
2016-02-10,1444
2012-12-27,1445
2002-11-02,1446
2001-11-24,1447
1969-08-20,1448
1966-01-23,1449
1977-10-07,1450
2017-12-09,1451
1960-01-02,1452
2008-10-16,1453
2017-07-10,1454
1967-03-14,1455
2021-06-17,1456
1960-03-01,1457
1975-12-01,1458
1981-01-30,1459
1996-10-14,1460
2009-03-27,1461
1974-09-16,1462
1973-07-13,1463
1972-08-26,1464
1966-11-29,1465
2006-12-20,1466
1966-09-07,1467
1977-11-11,1468
1965-10-18,1469
1985-01-02,1470
2015-11-11,1471
1981-08-23,1472
1998-11-21,1473
2001-02-02,1474
1990-10-29,1475
1978-07-12,1476
1962-08-23,1477
1994-02-12,1478
1968-05-02,1479
2010-03-03,1480
1994-05-17,1481
2019-11-27,1482
1986-04-01,1483
1963-09-05,1484
1973-07-08,1485
1998-03-16,1486
1977-10-11,1487
1987-08-20,1488
1995-01-23,1489
1967-03-10,1490
2011-07-09,1491
1998-04-17,1492
1966-08-26,1493
1975-11-07,1494
1981-04-07,1495
1996-12-19,1496
1966-11-20,1497
1967-04-23,1498
